order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_estimated_delivery_date,customer_state,total_price,total_frieght,item_count,target,is_late
2017-07-30 22:29:00,2017-07-30 22:43:04,2017-07-31 18:31:38,2017-08-22,RJ,224.70000000000002,42.800000000000004,3,2,0
2018-05-24 16:43:06,2018-05-26 02:18:40,2018-05-28 15:55:00,2018-07-03,RS,299.4,115.92,6,10,0
2017-10-20 00:31:45,2017-10-20 01:06:09,2017-10-24 15:18:39,2017-11-08,SP,192.0,16.09,1,4,0
2018-05-29 22:00:30,2018-05-29 22:13:57,2018-06-04 11:02:00,2018-07-04,MG,70.0,18.07,1,4,0
2018-05-09 12:03:11,2018-05-11 02:57:51,2018-05-11 14:08:00,2018-05-28,SP,95.8,25.58,2,6,0
2018-07-20 11:28:01,2018-07-20 11:46:16,2018-07-20 13:54:00,2018-08-06,ES,79.99,18.66,1,6,0
2018-05-11 13:41:16,2018-05-11 13:55:24,2018-05-14 13:44:00,2018-05-30,PR,12.0,18.23,1,6,0
2017-11-30 10:06:06,2017-12-01 11:32:01,2017-12-01 20:28:03,2017-12-18,SP,24.9,9.09,1,3,0
2018-05-09 09:35:01,2018-05-09 09:51:30,2018-05-15 14:12:00,2018-05-30,SP,279.9,19.84,1,3,0
2018-03-13 21:41:16,2018-03-13 21:50:36,2018-03-14 16:50:01,2018-03-23,SP,126.65,7.75,1,2,0
2017-10-09 20:10:04,2017-10-10 09:14:48,2017-10-13 15:58:13,2017-10-27,SP,99.9,14.45,1,4,0
2017-06-20 15:02:30,2017-06-22 02:25:34,2017-06-22 15:48:13,2017-07-18,GO,17.0,16.11,1,10,0
2018-01-15 08:11:20,2018-01-15 08:19:29,2018-01-17 12:22:51,2018-02-19,SP,190.9,17.1,1,8,0
2017-09-20 16:32:20,2017-09-20 16:45:32,2017-09-22 19:11:56,2017-10-05,SP,149.99,16.75,1,3,0
2017-12-01 09:35:20,2017-12-01 11:30:56,2017-12-01 19:38:45,2017-12-19,SP,69.0,7.78,1,9,0
2017-02-03 09:44:14,2017-02-03 10:01:35,2017-02-03 14:36:23,2017-03-20,RJ,119.97,46.33,1,5,0
2018-03-29 09:28:06,2018-03-29 09:47:53,2018-03-29 22:11:40,2018-04-11,SP,78.0,13.45,1,3,0
2017-08-07 14:29:45,2017-08-07 14:45:16,2017-08-11 20:41:49,2017-08-18,SP,109.9,9.58,1,2,0
2018-01-26 08:05:51,2018-01-26 08:29:48,2018-01-26 18:08:51,2018-02-09,RJ,99.9,9.44,1,3,0
2017-11-13 20:44:33,2017-11-13 20:50:34,2017-11-14 23:17:04,2017-12-01,SP,719.99,68.13,1,7,0
2018-08-08 09:14:56,2018-08-08 09:30:11,2018-08-09 08:16:00,2018-08-21,SC,19.9,13.62,1,4,0
2018-04-12 21:14:09,2018-04-12 21:29:39,2018-04-13 22:22:24,2018-05-11,MG,6.0,18.23,1,20,0
2018-02-15 21:23:20,2018-02-17 03:50:35,2018-02-19 20:22:45,2018-03-05,SP,49.99,15.1,1,9,0
2017-12-02 00:01:21,2017-12-02 00:14:58,2017-12-04 18:06:22,2018-01-02,SP,179.99,45.72,1,16,0
2017-08-25 08:18:51,2017-08-29 05:33:21,2017-09-04 18:44:58,2017-09-29,CE,62.8,25.72,1,14,0
2017-08-19 16:13:20,2017-08-22 03:45:50,2017-08-23 13:53:25,2017-09-12,SP,56.99,11.9,1,5,0
2017-12-23 05:12:58,2017-12-23 05:29:42,2018-01-09 20:35:26,2018-01-17,SP,179.99,14.86,1,2,0
2018-06-24 17:36:05,2018-06-24 17:59:22,2018-06-25 12:58:00,2018-07-23,MA,44.99,52.67,1,14,0
2017-11-07 17:09:12,2017-11-09 04:31:15,2017-11-09 18:32:14,2017-11-30,DF,75.9,25.81,1,12,0
2017-10-07 22:33:08,2017-10-07 22:49:13,2017-10-11 22:27:36,2017-11-06,SC,199.99,18.65,1,6,0
2018-05-20 11:42:05,2018-05-20 11:51:09,2018-05-21 15:01:00,2018-06-13,PR,367.9,59.33,1,13,0
2018-03-24 11:59:53,2018-03-24 12:15:54,2018-03-27 01:22:53,2018-04-12,SP,99.8,25.58,2,2,0
2017-10-23 09:24:00,2017-10-23 09:35:32,2017-10-23 18:33:24,2017-11-03,SP,49.0,7.78,1,1,0
2018-04-01 17:57:22,2018-04-01 18:10:14,2018-04-05 00:05:21,2018-04-25,SP,65.0,18.33,1,4,0
2018-04-12 15:14:06,2018-04-13 02:11:08,2018-04-13 19:22:50,2018-05-14,RS,16.49,15.23,1,5,0
2017-05-26 14:31:25,2017-05-26 14:45:19,2017-05-29 11:06:52,2017-06-20,RJ,49.9,17.6,1,4,0
2017-10-22 10:17:43,2017-10-22 10:28:11,2017-10-23 21:32:06,2017-11-10,RJ,138.5,17.38,1,64,1
2018-05-04 19:17:47,2018-05-08 04:35:36,2018-05-08 12:17:00,2018-05-21,GO,13.69,7.71,1,10,0
2018-03-15 10:52:58,2018-03-16 03:25:14,2018-03-19 20:04:06,2018-04-03,SP,42.0,12.79,1,4,0
2018-04-16 11:54:36,2018-04-16 12:10:51,2018-04-17 21:23:18,2018-05-15,CE,78.0,19.24,1,20,0
2017-12-02 18:33:40,2017-12-02 18:57:13,2017-12-05 00:37:41,2017-12-27,SP,39.6,17.06,1,5,0
2017-07-18 13:36:06,2017-07-18 13:50:21,2017-07-24 19:59:29,2017-08-16,PR,59.9,17.67,1,7,0
2017-05-21 14:42:36,2017-05-23 03:50:18,2017-05-25 08:45:52,2017-06-22,PR,7.9,15.1,1,5,0
2018-06-05 11:48:22,2018-06-05 14:31:39,2018-06-13 13:47:00,2018-08-01,RS,55.0,18.27,1,7,0
2018-03-25 18:01:37,2018-03-25 18:15:29,2018-03-26 20:03:43,2018-04-06,SP,48.9,7.87,1,0,0
2017-04-02 20:17:31,2017-04-02 20:30:09,2017-04-04 15:03:57,2017-04-26,MG,109.9,37.17,1,6,0
2018-06-17 22:03:02,2018-06-17 22:19:06,2018-06-18 12:19:00,2018-07-17,ES,89.99,50.92,1,7,0
2018-01-16 09:46:23,2018-01-16 09:54:26,2018-01-17 19:59:11,2018-02-01,SP,69.9,13.08,1,2,0
2017-06-07 10:37:39,2017-06-07 10:45:31,2017-06-08 12:50:03,2017-07-06,RS,225.0,22.41,1,6,0
2017-05-13 00:04:32,2017-05-13 00:22:53,2017-05-16 13:58:30,2017-05-31,SP,89.99,18.52,1,5,0
2017-11-24 15:48:17,2017-11-24 19:18:34,2017-11-27 22:19:37,2018-01-08,RJ,10.6,15.1,1,20,0
2018-07-17 12:46:20,2018-07-17 13:01:14,2018-07-17 14:19:00,2018-07-25,SP,169.99,18.4,1,4,0
2018-06-04 18:04:12,2018-06-05 03:50:20,2018-06-05 14:15:00,2018-07-19,RS,64.8,23.03,1,21,0
2018-07-24 16:11:14,2018-07-26 03:25:07,2018-07-26 16:03:00,2018-08-20,RS,45.8,18.42,1,7,0
2017-11-12 12:03:33,2017-11-14 04:10:21,2017-11-14 23:03:23,2017-12-04,DF,39.9,15.11,1,5,0
2018-08-12 20:58:54,2018-08-12 21:15:11,2018-08-13 15:25:00,2018-09-12,PB,495.0,101.56,1,11,0
2018-08-08 00:23:12,2018-08-09 03:35:07,2018-08-09 10:18:00,2018-08-17,MG,260.0,62.8,1,5,0
2018-05-07 09:20:56,2018-05-08 04:55:19,2018-05-08 12:02:00,2018-05-24,MG,119.0,7.64,1,8,0
2017-09-19 21:16:51,2017-09-19 21:30:18,2017-09-20 13:42:16,2017-10-09,SC,113.98,32.32,2,9,0
2017-03-03 16:09:17,2017-03-03 16:22:21,2017-03-06 09:07:59,2017-04-03,PR,34.9,14.52,1,14,0
2018-07-25 14:20:31,2018-07-25 14:30:27,2018-07-26 09:28:00,2018-08-09,PE,88.99,22.59,1,5,0
2018-08-08 15:30:51,2018-08-08 15:45:11,2018-08-09 11:59:00,2018-08-16,SP,28.0,8.36,1,1,0
2018-07-27 18:20:52,2018-07-28 18:31:00,2018-07-31 11:52:00,2018-08-24,SP,445.0,18.19,1,3,0
2018-07-08 20:51:25,2018-07-08 21:05:12,2018-07-10 14:39:00,2018-07-20,SP,105.0,16.04,1,1,0
2017-01-05 22:52:33,2017-01-05 23:05:27,2017-01-06 16:08:45,2017-02-23,BA,65.0,26.92,1,7,0
2018-05-27 16:54:10,2018-05-27 17:11:26,2018-05-28 14:08:00,2018-06-28,SP,84.9,6.52,1,11,0
2018-02-02 19:07:59,2018-02-03 14:10:10,2018-02-08 22:08:57,2018-03-07,BA,99.8,39.18,2,29,1
2017-10-24 18:24:22,2017-10-24 18:37:45,2017-10-25 20:29:25,2017-11-10,SP,130.0,12.41,1,7,0
2017-10-19 16:33:31,2017-10-21 03:07:30,2017-10-23 18:57:10,2017-11-10,GO,53.99,14.13,1,4,0
2017-02-04 11:45:03,2017-02-04 11:55:21,2017-02-06 12:40:14,2017-03-09,RJ,99.0,19.28,1,3,0
2018-03-27 11:44:20,2018-03-27 12:08:01,2018-03-29 18:31:32,2018-04-27,RJ,51.5,15.24,1,15,0
2017-12-25 22:15:44,2017-12-25 22:27:15,2017-12-26 18:39:23,2018-02-02,MT,348.9,118.06,1,20,0
2018-05-11 16:07:14,2018-05-11 16:31:38,2018-05-18 14:10:00,2018-06-04,RJ,19.9,18.23,1,40,1
2018-02-28 19:55:39,2018-03-01 14:57:01,2018-03-06 15:48:58,2018-03-22,PR,1049.0,26.83,1,8,0
2018-08-06 20:19:36,2018-08-07 20:15:22,2018-08-08 13:43:00,2018-08-31,CE,1569.8000000000002,198.6,2,8,0
2018-06-12 21:50:27,2018-06-12 22:21:38,2018-06-13 11:13:00,2018-07-23,PA,299.99,28.76,1,21,0
2018-03-07 22:16:44,2018-03-07 22:30:50,2018-03-08 20:36:28,2018-03-26,SP,119.8,18.72,1,6,0
2017-07-29 12:18:53,2017-07-29 12:35:14,2017-08-02 19:46:14,2017-08-18,SP,21.9,11.85,1,5,0
2017-06-27 23:21:05,2017-06-27 23:35:12,2017-06-28 11:19:00,2017-07-10,SP,160.0,23.54,2,2,0
2018-07-03 14:15:30,2018-07-05 16:33:01,2018-07-04 13:01:00,2018-07-30,SP,66.99,27.75,1,7,0
2017-08-09 21:49:32,2017-08-10 03:25:53,2017-08-10 20:22:56,2017-08-22,SP,34.99,7.78,1,4,0
2018-07-31 13:18:12,2018-07-31 13:25:23,2018-08-08 19:09:00,2018-08-08,SP,58.6,17.92,2,1,1
2017-03-11 20:08:52,2017-03-11 20:08:52,2017-03-14 09:58:34,2017-04-03,SP,24.9,10.96,1,3,0
2017-10-27 18:29:43,2017-10-28 02:50:37,2017-11-21 05:15:35,2017-12-01,ES,31.9,15.79,1,3,0
2018-05-02 08:51:42,2018-05-02 09:14:59,2018-05-07 07:31:00,2018-06-06,MG,279.9,28.04,1,11,0
2017-10-05 23:06:13,2017-10-07 02:25:02,2017-10-11 21:54:57,2017-11-22,PI,94.89,43.08,1,16,0
2018-06-23 18:28:23,2018-06-23 18:58:14,2018-06-25 17:50:00,2018-07-17,SP,114.9,15.11,1,3,0
2018-05-11 09:10:07,2018-05-11 09:39:18,2018-05-24 11:22:00,2018-06-05,SP,229.99,37.54,1,2,0
2017-05-25 10:07:59,2017-05-25 10:22:56,2017-05-25 13:12:05,2017-06-19,SC,64.0,30.2,2,6,0
2018-07-11 22:18:53,2018-07-11 22:26:21,2018-07-12 12:06:00,2018-07-23,SP,165.0,66.57,1,1,0
2018-07-27 15:41:39,2018-07-27 15:55:10,2018-07-30 08:21:00,2018-08-31,MG,279.9,27.98,2,4,0
2018-06-12 09:45:55,2018-06-12 13:04:11,2018-06-13 14:20:00,2018-06-26,SP,10.0,11.86,1,1,0
2017-12-18 14:14:18,2017-12-18 16:13:07,2017-12-19 22:26:54,2018-01-24,RS,179.75,18.51,1,18,0
2017-04-14 21:01:15,2017-04-15 21:05:11,2017-04-17 13:41:54,2017-05-11,SP,275.0,74.69,1,15,0
2017-11-13 21:54:11,2017-11-13 22:10:41,2017-11-16 13:21:55,2017-12-06,RS,341.4,17.14,1,8,0
2017-11-24 17:11:43,2017-11-24 20:52:33,2017-12-09 00:07:06,2017-12-15,SP,65.98,25.38,2,10,1
2018-03-20 16:35:13,2018-03-20 16:50:20,2018-03-22 19:43:40,2018-04-19,MG,27.9,18.23,1,11,0
2018-03-31 14:20:46,2018-04-03 05:10:21,2018-04-05 00:44:42,2018-05-04,SP,449.88,68.50999999999999,3,1,0
2017-11-28 11:23:09,2017-11-28 12:07:38,2017-12-01 18:04:53,2017-12-21,MG,99.0,21.18,1,11,0
2018-08-22 21:25:12,2018-08-22 21:35:16,2018-08-24 13:34:00,2018-08-31,SP,12.99,7.39,1,3,0
2017-12-23 18:17:06,2017-12-23 18:29:08,2017-12-26 17:32:27,2018-01-24,BA,19.9,15.79,1,9,0
2017-09-16 12:32:13,2017-09-18 10:55:41,2017-09-19 15:55:00,2017-09-28,SP,75.0,11.73,1,5,0
2018-02-28 21:21:44,2018-03-03 02:51:21,2018-03-06 02:21:58,2018-03-21,RJ,21.5,15.1,1,9,0
2018-01-21 22:41:49,2018-01-22 21:14:23,2018-01-23 23:03:08,2018-02-16,MG,25.9,15.1,1,5,0
2017-07-07 10:51:33,2017-07-07 11:03:42,2017-07-10 17:44:00,2017-08-02,RS,119.9,15.59,1,10,0
2017-10-17 22:02:00,2017-10-17 22:14:29,2017-10-18 10:58:44,2017-11-07,RJ,33.6,17.6,1,6,0
2018-02-09 19:00:57,2018-02-15 03:47:53,2018-02-20 00:12:54,2018-03-12,PE,412.0,60.67,1,18,0
2017-12-30 10:52:34,2017-12-30 11:06:11,2018-01-05 19:39:29,2018-02-01,BA,27.3,16.79,1,21,0
2018-08-07 16:54:16,2018-08-07 17:05:22,2018-08-08 14:20:00,2018-08-23,SP,49.0,13.0,1,4,0
2018-03-21 13:05:51,2018-03-21 13:48:15,2018-03-22 21:20:39,2018-04-03,SP,13.65,7.39,1,1,0
2018-03-27 22:03:44,2018-03-27 22:15:11,2018-03-29 23:07:34,2018-04-09,SP,987.0,18.81,1,5,0
2018-06-25 17:58:26,2018-06-25 18:14:40,2018-06-26 13:28:00,2018-07-24,MG,95.9,41.8,2,6,0
2018-05-20 18:45:21,2018-05-20 18:58:59,2018-05-21 16:09:00,2018-06-20,RS,101.65,18.59,1,16,0
2017-02-07 22:52:44,2017-02-07 23:05:12,2017-02-08 09:46:47,2017-03-22,MG,28.0,14.52,1,6,0
2017-03-25 22:09:03,2017-03-26 22:22:26,2017-03-29 12:54:18,2017-04-20,MG,59.99,15.63,1,13,0
2018-03-14 12:53:33,2018-03-16 03:50:12,2018-03-19 23:03:06,2018-03-26,SP,179.9,26.92,1,1,0
2018-02-21 13:18:37,2018-02-23 02:31:22,2018-03-05 23:44:55,2018-03-27,RJ,550.0,145.99,1,37,1
2017-01-24 16:26:51,2017-01-24 16:42:00,2017-01-26 14:57:02,2017-02-17,SP,36.9,8.72,1,3,0
2018-05-18 08:50:46,2018-05-18 09:16:24,2018-05-21 08:29:00,2018-06-07,PR,29.0,18.23,1,23,1
2017-11-24 12:55:45,2017-11-24 15:12:58,2017-11-28 22:04:45,2017-12-14,SP,49.0,35.93,1,2,0
2017-11-26 10:58:33,2017-11-26 11:15:23,2017-11-27 12:04:58,2017-12-15,SP,209.9,21.44,1,13,0
2017-12-11 14:35:43,2017-12-13 02:37:31,2017-12-14 13:28:42,2018-01-09,MG,278.0,54.58,2,8,0
2017-11-12 20:09:26,2017-11-12 20:26:26,2017-11-15 00:11:45,2017-12-13,ES,199.0,16.14,1,9,0
2017-03-11 13:53:27,2017-03-11 13:53:27,2017-03-13 14:52:07,2017-04-05,RJ,339.99,17.59,1,3,0
2017-07-10 10:08:51,2017-07-10 10:23:28,2017-08-01 12:56:41,2017-08-17,RJ,219.54,17.98,1,7,0
2018-06-20 19:51:05,2018-06-21 07:57:21,2018-06-22 13:47:00,2018-08-01,MT,124.9,37.78,1,14,0
2017-12-05 17:31:29,2017-12-07 03:15:47,2017-12-08 00:54:49,2018-01-05,BA,8.09,16.79,1,11,0
2017-04-05 10:27:07,2017-04-06 10:42:25,2017-04-11 13:41:35,2017-04-26,MG,49.9,12.93,1,5,0
2018-01-15 15:56:53,2018-01-15 16:12:30,2018-01-15 23:09:48,2018-01-30,SP,44.79,9.34,1,1,0
2018-02-18 12:27:58,2018-02-18 13:30:27,2018-02-27 22:05:21,2018-03-21,SP,144.41,13.14,1,6,0
2018-06-03 18:09:41,2018-06-03 18:31:17,2018-06-07 14:15:00,2018-07-05,SP,230.0,34.47,1,6,0
2018-08-24 18:18:05,2018-08-24 18:30:24,2018-08-25 09:00:00,2018-09-10,SP,103.0,13.38,1,4,0
2018-08-11 13:23:55,2018-08-14 04:15:28,2018-08-20 11:46:00,2018-09-10,SC,150.0,37.26,2,9,0
2018-06-14 00:16:57,2018-06-14 00:40:30,2018-06-21 12:11:00,2018-07-11,SP,105.0,16.93,1,4,0
2017-09-21 13:19:41,2017-09-21 13:30:33,2017-09-25 17:24:11,2017-10-06,SP,35.9,7.78,1,0,0
2017-07-07 11:39:44,2017-07-08 03:30:22,2017-07-10 18:16:10,2017-07-20,SP,59.0,9.34,1,10,1
2017-03-11 00:27:23,2017-03-11 00:27:23,2017-03-14 11:42:48,2017-04-10,SP,41.8,21.92,2,3,0
2017-12-09 23:33:21,2017-12-09 23:50:30,2017-12-11 22:27:16,2017-12-28,SP,79.9,11.76,1,1,0
2018-06-20 19:20:57,2018-06-20 19:39:58,2018-06-22 12:46:00,2018-07-24,RS,35.0,18.35,1,7,0
2018-01-24 09:08:31,2018-01-24 09:17:24,2018-01-24 20:51:39,2018-02-20,MG,89.0,15.37,1,5,0
2017-08-10 13:51:49,2017-08-11 06:45:09,2017-08-11 19:39:38,2017-08-30,SP,46.99,12.69,1,5,0
2018-05-18 19:17:14,2018-05-19 03:12:54,2018-05-22 06:21:00,2018-06-01,SP,110.32,7.64,1,1,0
2017-10-16 17:25:29,2017-10-17 19:27:13,2017-10-19 14:12:31,2017-11-07,SP,146.0,12.52,1,6,0
2017-01-12 13:11:45,2017-01-12 13:24:45,2017-01-13 15:52:27,2017-02-22,MG,59.9,14.59,1,12,0
2017-11-28 19:54:05,2017-11-28 20:15:31,2017-11-29 16:38:47,2017-12-20,RJ,59.0,15.16,1,7,0
2017-06-27 11:28:59,2017-06-28 02:23:39,2017-06-28 15:32:58,2017-07-17,MG,59.9,14.15,1,8,0
2018-02-01 07:47:34,2018-02-01 08:10:31,2018-02-02 00:24:34,2018-03-05,RJ,199.0,24.26,1,80,1
2018-04-01 19:06:02,2018-04-01 19:15:19,2018-04-02 13:18:38,2018-04-19,SP,118.9,17.74,1,4,0
2017-08-22 14:21:28,2017-08-24 02:55:25,2017-09-05 17:34:48,2017-09-12,SP,77.94,76.14,6,7,1
2016-10-06 12:21:47,2016-10-06 14:21:55,2016-10-15 12:52:21,2016-11-30,SP,159.9,16.33,1,9,0
2018-02-06 09:17:33,2018-02-06 09:35:30,2018-02-08 20:32:02,2018-03-02,SP,69.9,13.51,1,10,0
2018-08-20 16:36:33,2018-08-20 17:10:39,2018-08-21 12:51:00,2018-08-30,PR,118.0,39.2,2,7,0
2018-03-19 11:25:51,2018-03-19 11:35:35,2018-03-26 23:04:19,2018-03-29,SP,19.87,7.39,1,0,0
2018-03-01 23:29:46,2018-03-01 23:48:59,2018-03-05 23:28:28,2018-03-13,SP,30.5,7.78,1,2,0
2018-02-28 00:38:04,2018-02-28 00:50:23,2018-03-06 18:11:45,2018-03-22,SP,35.0,7.78,1,1,0
2017-05-28 15:50:05,2017-05-29 21:45:10,2017-05-31 09:07:45,2017-06-21,MG,316.9,46.86,2,7,0
2018-03-18 13:57:53,2018-03-18 14:10:24,2018-03-23 00:52:30,2018-04-05,SP,79.8,25.58,2,6,0
2017-05-05 18:54:54,2017-05-05 19:10:06,2017-05-10 09:54:39,2017-05-30,SP,89.99,10.96,1,5,0
2017-10-01 15:17:41,2017-10-01 15:28:15,2017-10-04 19:36:10,2017-10-24,SP,119.8,26.88,2,7,0
2018-02-26 19:05:37,2018-02-26 19:15:41,2018-02-28 00:44:34,2018-03-26,RS,39.97,16.11,1,23,0
2017-06-01 12:56:27,2017-06-01 13:10:36,2017-06-09 11:13:38,2017-06-26,SC,589.0,19.88,1,10,0
2018-06-28 12:46:16,2018-06-28 13:11:03,2018-06-28 15:06:00,2018-07-27,BA,619.9,87.26,1,13,0
2018-07-23 14:43:10,2018-07-23 16:00:41,2018-07-24 11:32:00,2018-08-13,SP,64.9,27.4,1,7,0
2018-02-06 12:49:15,2018-02-07 02:52:07,2018-02-08 00:39:52,2018-03-05,MG,265.0,23.99,1,16,0
2017-08-06 19:05:45,2017-08-08 04:23:53,2017-08-08 19:32:29,2017-08-29,RJ,49.9,14.1,1,13,0
2017-03-07 16:37:23,2017-03-09 02:46:07,2017-03-10 12:18:07,2017-03-30,RS,117.3,24.64,1,19,1
2017-12-07 17:32:15,2017-12-07 18:31:37,2017-12-09 00:38:58,2018-01-02,SP,80.0,12.9,1,12,0
2018-03-22 20:34:35,2018-03-22 20:47:09,2018-03-26 18:47:36,2018-04-10,SP,49.9,12.79,1,2,0
2017-10-28 19:51:27,2017-10-28 20:05:48,2017-10-31 16:17:04,2017-11-17,SP,55.6,12.73,1,6,0
2018-06-20 19:34:58,2018-06-21 17:18:54,2018-06-22 13:25:00,2018-07-24,SP,264.0,63.87,1,6,0
2017-11-09 15:24:14,2017-11-09 15:35:33,2017-11-10 20:28:27,2017-12-08,SC,19.55,15.1,1,11,0
2017-11-09 13:41:02,2017-11-10 02:55:52,2017-11-14 22:17:09,2017-12-05,RJ,89.9,20.12,1,15,0
2017-09-08 23:32:18,2017-09-08 23:45:14,2017-09-12 21:44:29,2017-10-03,SP,59.9,13.44,1,5,0
2017-06-29 12:26:11,2017-07-01 05:03:55,2017-07-06 15:04:28,2017-07-27,GO,97.9,21.18,1,6,0
2017-04-27 17:58:30,2017-04-27 18:10:23,2017-04-28 13:32:10,2017-06-07,PR,59.9,17.26,1,14,0
2017-10-11 10:24:12,2017-10-11 10:35:24,2017-10-20 12:58:57,2017-11-21,SP,69.9,16.25,1,4,0
2018-02-13 15:37:27,2018-02-13 15:50:28,2018-02-16 22:16:33,2018-03-13,SP,215.0,17.14,1,9,0
2017-09-25 12:23:20,2017-09-25 12:35:19,2017-09-25 19:25:50,2017-10-10,SP,59.0,8.11,1,0,0
2018-04-23 12:03:31,2018-04-24 19:24:34,2018-04-24 18:41:36,2018-05-23,SC,89.9,18.51,1,5,0
2018-07-18 14:07:03,2018-07-18 14:22:13,2018-07-18 14:08:00,2018-08-07,CE,14.0,19.04,1,9,0
2017-06-01 17:00:55,2017-06-03 02:30:12,2017-06-06 14:38:08,2017-06-28,MG,279.99,18.4,1,10,0
2018-07-05 12:43:54,2018-07-05 16:14:52,2018-07-06 10:17:00,2018-07-24,SP,109.9,15.08,1,7,0
2018-04-20 16:08:56,2018-04-24 19:06:28,2018-04-23 09:57:00,2018-05-16,SP,114.99,29.83,1,7,0
2017-09-18 12:58:42,2017-09-18 13:15:08,2017-09-19 13:32:40,2017-09-28,SP,29.9,9.34,1,2,0
2017-10-25 13:05:03,2017-10-26 02:56:32,2017-10-27 22:55:56,2017-11-13,SP,59.9,13.44,1,7,0
2017-12-08 11:56:42,2017-12-09 02:34:26,2017-12-11 19:33:56,2018-01-04,RJ,39.9,14.1,1,24,1
2017-12-08 10:23:31,2017-12-08 10:33:36,2017-12-09 13:18:59,2018-01-05,SP,159.99,14.14,1,6,0
2018-04-26 21:42:12,2018-04-26 21:50:38,2018-04-27 15:37:00,2018-05-24,MG,53.9,0.0,1,7,0
2017-10-24 00:35:32,2017-10-24 00:49:18,2017-10-25 20:14:16,2017-11-06,SP,84.94,9.41,1,1,0
2017-05-17 10:19:13,2017-05-17 10:30:35,2017-05-19 15:11:05,2017-06-26,PA,105.0,67.03,1,34,0
2018-02-22 11:17:41,2018-02-23 11:30:56,2018-02-26 20:29:10,2018-03-15,ES,45.9,15.11,1,13,0
2017-05-21 08:06:10,2017-05-21 09:15:13,2017-05-24 16:33:13,2017-06-13,MG,12.88,15.1,1,6,0
2017-08-27 19:05:23,2017-08-27 19:24:54,2017-08-28 19:56:37,2017-09-20,PR,59.9,15.17,1,13,0
2018-08-13 17:23:35,2018-08-13 17:44:12,2018-08-20 19:03:00,2018-08-22,SP,220.64,16.06,2,1,0
2017-03-16 19:13:10,2017-03-16 19:13:10,2017-03-21 15:21:23,2017-04-06,SP,32.9,14.11,1,3,0
2018-04-24 10:29:25,2018-04-25 04:11:10,2018-04-26 07:49:00,2018-05-17,MG,89.18,19.59,1,8,0
2018-06-29 11:04:42,2018-06-29 11:15:09,2018-06-29 15:26:00,2018-07-19,SP,127.0,18.69,1,6,0
2018-04-08 20:02:54,2018-04-08 20:15:10,2018-04-09 17:07:36,2018-04-25,SP,44.9,8.29,1,7,0
2018-04-07 13:26:22,2018-04-08 19:30:46,2018-04-09 18:08:40,2018-04-19,SP,33.0,8.29,1,1,0
2017-12-24 22:44:46,2017-12-27 04:08:44,2017-12-28 16:54:02,2018-01-22,PR,49.8,15.11,1,13,0
2017-11-24 08:16:16,2017-11-24 08:49:46,2017-11-29 00:36:58,2017-12-18,DF,49.0,17.64,1,12,0
2018-05-28 23:15:15,2018-05-28 23:29:50,2018-05-29 12:17:00,2018-06-29,SP,19.89,17.06,1,6,0
2017-04-07 12:07:32,2017-04-08 02:43:45,2017-04-11 07:41:32,2017-05-09,BA,8.99,17.78,1,6,0
2017-11-24 20:20:45,2017-11-24 23:33:18,2017-11-27 18:17:03,2017-12-08,SP,99.99,11.9,1,1,0
2017-11-11 14:15:46,2017-11-11 14:30:52,2017-11-14 22:52:50,2017-12-05,ES,117.8,42.5,2,10,0
2018-02-18 18:09:59,2018-02-18 19:15:28,2018-02-20 14:28:48,2018-03-19,RS,59.99,16.18,1,45,1
2018-08-23 18:10:17,2018-08-23 18:24:45,2018-08-25 09:00:00,2018-09-04,SP,79.0,13.21,1,4,0
2018-03-20 20:47:29,2018-03-20 20:56:05,2018-03-23 01:08:41,2018-04-10,SC,84.99,18.17,1,15,0
2017-05-19 15:40:40,2017-05-19 15:50:20,2017-05-22 10:49:17,2017-06-12,SC,101.0,15.46,1,9,0
2017-08-16 15:51:03,2017-08-16 16:55:09,2017-08-17 19:29:37,2017-09-01,SP,99.0,31.0,1,0,0
2018-07-23 08:29:21,2018-07-26 03:10:19,2018-07-26 14:23:00,2018-07-31,SP,58.58,14.94,2,1,0
2018-03-12 10:57:57,2018-03-12 11:10:52,2018-03-13 18:11:45,2018-03-29,SP,119.9,18.72,1,15,0
2018-07-19 10:36:26,2018-07-19 10:50:13,2018-07-20 13:43:00,2018-08-07,MG,179.99,17.45,1,4,0
2018-01-06 13:59:12,2018-01-09 07:26:26,2018-01-10 16:45:55,2018-02-21,PA,410.0,55.23,1,13,0
2017-03-07 11:47:20,2017-03-07 11:55:18,2017-03-09 15:38:15,2017-03-28,MG,69.9,15.7,1,7,0
2018-01-09 14:58:45,2018-01-12 10:29:30,2018-01-13 00:55:19,2018-02-02,PE,647.91,23.08,1,10,0
2017-10-30 16:57:04,2017-11-01 03:10:18,2017-11-01 17:12:58,2017-11-27,GO,200.0,24.27,1,13,0
2018-05-15 20:33:55,2018-05-15 20:56:02,2018-05-16 14:05:00,2018-06-11,RS,900.0,105.84,6,6,0
2018-01-26 16:04:34,2018-01-26 16:19:42,2018-01-30 19:33:52,2018-02-19,MG,97.9,16.94,1,8,0
2018-08-05 13:09:48,2018-08-05 13:24:34,2018-08-06 13:41:00,2018-08-15,DF,39.9,13.76,1,4,0
